order_id,user_id,meal_time,day_of_week,day_type,vegetarian,location,payment_method,preferred_cuisine,average_spend,spice_preference,rating,ordered_cuisine,order_amount
O008157,U02206,Breakfast,Thursday,Weekday,No,Chennai,UPI,Ice Cream Cakes,255,Mild,3.9,Ice Cream Cakes,165
O008158,U03452,Breakfast,Sunday,Weekend,No,Pune,Wallet,SVANidhi Street Food Vendor,60,Medium,5,SVANidhi Street Food Vendor,40
O008159,U03273,Dinner,Friday,Weekday,No,Mumbai,UPI,Seafood,340,Mild,3.9,Chinese,505
O008160,U00242,Dinner,Sunday,Weekend,No,Pune,UPI,Naga,270,Mild,4.4,Naga,350
O008161,U00134,Evening Snack,Sunday,Weekend,No,Delhi,UPI,Beverages,175,Mild,4.8,Beverages,140
O008162,U00743,Lunch,Monday,Weekday,Yes,Mumbai,UPI,Hyderabadi,340,Mild,4.1,Hyderabadi,360
O008163,U04274,Dinner,Friday,Weekday,No,Delhi,Cash on Delivery,Pastas,215,Medium,4.5,Pastas,305
O008164,U00797,Dinner,Thursday,Weekday,No,Kolkata,UPI,Biryani,240,Medium,4,Biryani,265
O008165,U04697,Lunch,Wednesday,Weekday,No,Kolkata,UPI,Biryani,195,Hot,4.6,Biryani,170
O008166,U02959,Breakfast,Tuesday,Weekday,No,Jaipur,UPI,Barbecue,295,Medium,4.5,Barbecue,240
O008167,U02929,Evening Snack,Friday,Weekday,Yes,Jaipur,Cash on Delivery,North Indian,150,Hot,4.1,Continental,85
O008168,U00099,Evening Snack,Saturday,Weekend,No,Jaipur,Cash on Delivery,Desserts,165,Mild,4.9,Desserts,120
O008169,U01148,Dinner,Saturday,Weekend,No,Ahmedabad,Cash on Delivery,Juices,140,Mild,4,Juices,185
O008170,U03491,Breakfast,Tuesday,Weekday,No,Bengaluru,UPI,Beverages,160,Mild,3.9,Beverages,120
O008171,U03917,Dinner,Tuesday,Weekday,No,Kolkata,Credit Card,Punjabi,200,Medium,4.3,Punjabi,205
O008172,U01585,Dinner,Friday,Weekday,No,Hyderabad,Cash on Delivery,Waffle,165,Mild,4.9,Waffle,185
O008173,U00644,Lunch,Sunday,Weekend,No,Delhi,Cash on Delivery,Bengali,280,Medium,4,Bengali,255
O008174,U02358,Lunch,Friday,Weekday,No,Ahmedabad,UPI,Italian-American,180,Medium,4.1,Italian-American,150
O008175,U03666,Lunch,Wednesday,Weekday,No,Chennai,UPI,Barbecue,350,Medium,4.2,Barbecue,255
O008176,U01277,Dinner,Wednesday,Weekday,Yes,Kolkata,UPI,Ice Cream Cakes,215,Mild,4.5,Ice Cream Cakes,250
O008177,U04116,Evening Snack,Sunday,Weekend,No,Chennai,UPI,Healthy Food,310,Mild,4.5,Healthy Food,170
O008178,U01742,Lunch,Sunday,Weekend,Yes,Pune,Wallet,Pizzas,150,Medium,4.6,Pizzas,160
O008179,U02890,Evening Snack,Friday,Weekday,No,Lucknow,Credit Card,Continental,270,Medium,4.4,Continental,165
O008180,U04712,Breakfast,Friday,Weekday,No,Pune,UPI,Korean,225,Medium,4.6,Korean,180
O008181,U02514,Dinner,Thursday,Weekday,No,Delhi,UPI,Biryani,240,Medium,4.2,Biryani,295
O008182,U04101,Dinner,Thursday,Weekday,Yes,Bengaluru,UPI,Andhra,200,Hot,4.4,Andhra,240
O008183,U03151,Dinner,Saturday,Weekend,No,Bengaluru,UPI,Gujarati,130,Medium,5,Gujarati,165
O008184,U02356,Dinner,Sunday,Weekend,No,Chennai,Wallet,Ice Cream,130,Mild,4.8,Ice Cream,190
O008185,U03051,Evening Snack,Thursday,Weekday,No,Bengaluru,Cash on Delivery,North Indian,200,Mild,3.9,North Indian,170
O008186,U04471,Lunch,Friday,Weekday,Yes,Bengaluru,Cash on Delivery,Rajasthani,110,Medium,4.6,Rajasthani,110
O008187,U02731,Evening Snack,Tuesday,Weekday,Yes,Bengaluru,Credit Card,SVANidhi Street Food Vendor,85,Hot,4.3,SVANidhi Street Food Vendor,55
O008188,U00696,Breakfast,Saturday,Weekend,No,Chennai,UPI,Fast Food,120,Mild,4.4,Fast Food,95
O008189,U00429,Dinner,Wednesday,Weekday,No,Jaipur,Credit Card,Chaat,110,Medium,4.6,Chaat,85
O008190,U03800,Evening Snack,Friday,Weekday,Yes,Lucknow,Wallet,African,260,Mild,4.8,African,150
O008191,U04512,Dinner,Friday,Weekday,Yes,Pune,UPI,Biryani,175,Mild,4.4,Biryani,235
O008192,U00307,Breakfast,Saturday,Weekend,Yes,Kolkata,Credit Card,Jain,260,Medium,4.4,Jain,160
O008193,U03023,Dinner,Saturday,Weekend,Yes,Mumbai,Cash on Delivery,Snacks,105,Medium,4.4,Snacks,130
O008194,U03308,Evening Snack,Friday,Weekday,No,Ahmedabad,UPI,Grill,220,Hot,3.5,Biryani,145
O008195,U04552,Lunch,Friday,Weekday,No,Pune,Cash on Delivery,Lebanese,180,Mild,4.2,Lebanese,170
O008196,U03969,Dinner,Saturday,Weekend,Yes,Jaipur,UPI,Sweets,155,Mild,4.4,Sweets,220
O008197,U03460,Dinner,Sunday,Weekend,No,Lucknow,Cash on Delivery,Burgers,190,Hot,4.7,Burgers,210
O008198,U04039,Dinner,Friday,Weekday,No,Jaipur,Cash on Delivery,Grill,230,Medium,5,Grill,270
O008199,U01065,Dinner,Monday,Weekday,Yes,Hyderabad,UPI,Mediterranean,375,Mild,4.3,Mediterranean,455
O008200,U01314,Lunch,Sunday,Weekend,No,Delhi,UPI,Sushi,560,Mild,4.4,Sushi,560
O008201,U04675,Dinner,Tuesday,Weekday,No,Hyderabad,Cash on Delivery,Snacks,125,Medium,4.3,Snacks,180
O008202,U02176,Lunch,Sunday,Weekend,No,Chennai,Credit Card,Afghani,150,Medium,3.5,Continental,170
O008203,U02710,Lunch,Monday,Weekday,No,Lucknow,UPI,Indian,165,Medium,4.1,Indian,155
O008204,U04582,Dinner,Friday,Weekday,Yes,Pune,Cash on Delivery,Waffle,85,Medium,3.9,Continental,125
O008205,U03702,Lunch,Saturday,Weekend,No,Pune,Cash on Delivery,Continental,200,Medium,4,Continental,230
O008206,U04656,Dinner,Tuesday,Weekday,Yes,Chennai,UPI,North Indian,280,Medium,4.2,North Indian,355
O008207,U00557,Breakfast,Thursday,Weekday,No,Kolkata,UPI,Beverages,125,Mild,4.9,Beverages,110
O008208,U01114,Lunch,Sunday,Weekend,No,Delhi,UPI,Mughlai,200,Medium,4.4,Mughlai,220
O008209,U00556,Lunch,Sunday,Weekend,Yes,Chennai,UPI,Thai,275,Hot,4.9,Thai,300
O008210,U01395,Dinner,Tuesday,Weekday,No,Hyderabad,UPI,Beverages,140,Mild,4.4,Beverages,150
O008211,U02295,Dinner,Sunday,Weekend,Yes,Hyderabad,Cash on Delivery,Beverages,135,Mild,4.9,Beverages,210
O008212,U01316,Lunch,Tuesday,Weekday,No,Chennai,Credit Card,Biryani,260,Hot,4.4,Biryani,335
O008213,U03693,Lunch,Saturday,Weekend,No,Mumbai,Cash on Delivery,American,190,Mild,4.6,American,175
O008214,U02381,Dinner,Wednesday,Weekday,No,Bengaluru,UPI,Cafe,210,Medium,4.3,Cafe,280
O008215,U04008,Dinner,Monday,Weekday,No,Ahmedabad,UPI,Naga,330,Hot,4.3,Naga,355
O008216,U01923,Breakfast,Sunday,Weekend,Yes,Mumbai,Credit Card,South Indian,140,Medium,4.2,South Indian,120
O008217,U00727,Lunch,Friday,Weekday,Yes,Kolkata,UPI,Indian,200,Medium,4.1,Indian,200
O008218,U01044,Breakfast,Tuesday,Weekday,Yes,Delhi,UPI,North Indian,205,Medium,5,North Indian,190
O008219,U02896,Lunch,Saturday,Weekend,Yes,Chennai,UPI,South Indian,175,Medium,3.9,South Indian,140
O008220,U03240,Evening Snack,Thursday,Weekday,No,Lucknow,Wallet,Nepalese,235,Medium,4.5,Nepalese,140
O008221,U03698,Breakfast,Wednesday,Weekday,Yes,Ahmedabad,Credit Card,Gujarati,135,Medium,4.8,Gujarati,100
O008222,U04107,Lunch,Tuesday,Weekday,Yes,Kolkata,Credit Card,Biryani,180,Medium,4.2,Biryani,135
O008223,U00516,Lunch,Monday,Weekday,Yes,Chennai,Credit Card,Desserts,180,Mild,5,Desserts,180
O008224,U03062,Dinner,Sunday,Weekend,Yes,Pune,Cash on Delivery,Snacks,115,Hot,4.9,Snacks,105
O008225,U03039,Dinner,Tuesday,Weekday,Yes,Jaipur,UPI,Pizzas,150,Mild,3.4,Pizzas,130
O008226,U04106,Dinner,Friday,Weekday,No,Chennai,UPI,Desserts,155,Mild,4.5,Desserts,175
O008227,U03932,Dinner,Saturday,Weekend,No,Pune,Credit Card,Sweets,135,Mild,3.3,Continental,145
O008228,U03737,Dinner,Friday,Weekday,No,Kolkata,UPI,Oriental,415,Hot,4.2,Oriental,385
O008229,U01620,Dinner,Sunday,Weekend,No,Lucknow,Credit Card,Chinese,265,Medium,4.7,Chinese,370
O008230,U03722,Breakfast,Thursday,Weekday,Yes,Pune,UPI,Portuguese,425,Mild,4.1,Portuguese,350
O008231,U03547,Dinner,Sunday,Weekend,No,Kolkata,Credit Card,Combo,150,Hot,4.3,Combo,135
O008232,U03479,Dinner,Sunday,Weekend,Yes,Jaipur,UPI,South Indian,160,Hot,4.2,South Indian,210
O008233,U02988,Dinner,Sunday,Weekend,Yes,Ahmedabad,UPI,British,210,Medium,3.9,British,285
O008234,U04503,Dinner,Wednesday,Weekday,No,Mumbai,Cash on Delivery,Sweets,125,Mild,4,Sweets,185
O008235,U01297,Evening Snack,Monday,Weekday,No,Kolkata,UPI,Indian,130,Mild,4.7,Indian,85
O008236,U02928,Dinner,Wednesday,Weekday,No,Ahmedabad,UPI,Fast Food,105,Medium,3.6,Fast Food,125
O008237,U02008,Lunch,Sunday,Weekend,Yes,Ahmedabad,UPI,Cafe,130,Mild,4.6,Cafe,160
O008238,U00054,Dinner,Wednesday,Weekday,No,Delhi,UPI,Street Food,80,Medium,4.8,Street Food,110
O008239,U01052,Dinner,Sunday,Weekend,No,Pune,UPI,Pizzas,175,Mild,4.6,Pizzas,280
O008240,U00730,Dinner,Thursday,Weekday,No,Lucknow,Wallet,Kerala,185,Hot,5,Kerala,200
O008241,U00534,Dinner,Monday,Weekday,Yes,Delhi,UPI,Beverages,135,Medium,4.3,Beverages,155
O008242,U04976,Lunch,Saturday,Weekend,No,Chennai,Credit Card,Pizzas,190,Medium,3.6,Pizzas,220
O008243,U04242,Lunch,Monday,Weekday,Yes,Pune,UPI,Chinese,205,Medium,3.9,Chinese,210
O008244,U03164,Lunch,Friday,Weekday,No,Delhi,Credit Card,Mughlai,245,Hot,4.7,Mughlai,210
O008245,U00871,Lunch,Monday,Weekday,No,Bengaluru,Cash on Delivery,Beverages,150,Medium,4.2,Beverages,130
O008246,U00839,Lunch,Thursday,Weekday,No,Jaipur,UPI,Chinese,175,Hot,5,Chinese,175
O008247,U00572,Dinner,Tuesday,Weekday,No,Pune,Credit Card,Thalis,160,Mild,4.4,Thalis,240
O008248,U00597,Dinner,Friday,Weekday,Yes,Kolkata,UPI,South Indian,145,Medium,3.6,South Indian,215
O008249,U01849,Lunch,Wednesday,Weekday,Yes,Jaipur,Credit Card,Waffle,135,Hot,4.3,Waffle,120
O008250,U03919,Lunch,Thursday,Weekday,Yes,Jaipur,Credit Card,Ice Cream Cakes,215,Mild,4.6,Ice Cream Cakes,185
O008251,U00647,Dinner,Saturday,Weekend,No,Kolkata,Credit Card,South Indian,180,Medium,5,South Indian,190
O008252,U02946,Dinner,Wednesday,Weekday,Yes,Chennai,Credit Card,Bakery,235,Medium,4.3,Bakery,235
O008253,U00255,Dinner,Friday,Weekday,Yes,Hyderabad,Credit Card,Desserts,135,Mild,4.4,Desserts,155
O008254,U02850,Lunch,Sunday,Weekend,No,Lucknow,UPI,North Indian,200,Medium,4.2,North Indian,130
O008255,U04605,Evening Snack,Tuesday,Weekday,No,Hyderabad,Wallet,Beverages,140,Mild,4.7,Beverages,105
O008256,U01024,Breakfast,Saturday,Weekend,No,Delhi,Wallet,Indian,195,Medium,4.5,Pizzas,170
O008257,U03321,Dinner,Wednesday,Weekday,No,Bengaluru,Credit Card,Punjabi,180,Medium,3.7,Punjabi,240
O008258,U02950,Dinner,Sunday,Weekend,Yes,Lucknow,Credit Card,Coastal,90,Medium,3.9,Coastal,105
O008259,U02826,Lunch,Wednesday,Weekday,No,Chennai,UPI,Rajasthani,130,Hot,4.5,Rajasthani,105
O008260,U00459,Lunch,Monday,Weekday,No,Jaipur,Credit Card,Mughlai,265,Hot,4.4,Mughlai,275
O008261,U03153,Dinner,Friday,Weekday,No,Mumbai,UPI,Desserts,205,Mild,4.3,Desserts,300
O008262,U03972,Dinner,Saturday,Weekend,Yes,Pune,UPI,Home Food,170,Medium,5,Home Food,275
O008263,U03307,Dinner,Sunday,Weekend,Yes,Kolkata,Wallet,American,185,Hot,4.6,American,245
O008264,U02889,Dinner,Monday,Weekday,No,Jaipur,UPI,Indian,170,Hot,4.6,Indian,195
O008265,U04178,Dinner,Sunday,Weekend,Yes,Ahmedabad,UPI,Pan-Asian,250,Hot,4.6,Pan-Asian,335
O008266,U01304,Breakfast,Thursday,Weekday,No,Delhi,Wallet,Pizzas,230,Medium,4.4,Pizzas,170
O008267,U04928,Lunch,Thursday,Weekday,No,Ahmedabad,UPI,Snacks,100,Medium,4.2,Snacks,70
O008268,U01778,Lunch,Thursday,Weekday,Yes,Ahmedabad,Cash on Delivery,Tandoor,165,Hot,4.7,Tandoor,115
O008269,U01641,Lunch,Friday,Weekday,No,Bengaluru,Wallet,Mediterranean,235,Mild,4.3,Mediterranean,215
O008270,U00148,Evening Snack,Wednesday,Weekday,No,Ahmedabad,Credit Card,Snacks,105,Mild,4.7,Snacks,65
O008271,U00108,Dinner,Sunday,Weekend,Yes,Ahmedabad,Credit Card,Juices,140,Mild,4.1,Thalis,180
O008272,U01045,Dinner,Friday,Weekday,No,Hyderabad,Cash on Delivery,Ice Cream,155,Mild,4.4,Ice Cream,190
O008273,U04735,Lunch,Tuesday,Weekday,No,Hyderabad,Credit Card,Pizzas,230,Medium,5,Pizzas,275
O008274,U01460,Evening Snack,Sunday,Weekend,Yes,Lucknow,UPI,American,190,Mild,4,American,120
O008275,U04066,Evening Snack,Tuesday,Weekday,No,Chennai,UPI,French,215,Medium,4.3,French,150
O008276,U02949,Lunch,Thursday,Weekday,No,Jaipur,UPI,Indian,235,Medium,4.4,Indian,190
O008277,U03326,Evening Snack,Tuesday,Weekday,Yes,Chennai,UPI,Salads,255,Hot,4.3,Salads,170
O008278,U03217,Dinner,Monday,Weekday,No,Kolkata,UPI,South Indian,65,Medium,5,South Indian,75
O008279,U04389,Dinner,Tuesday,Weekday,No,Jaipur,Credit Card,Biryani,260,Hot,4.7,Biryani,315
O008280,U04779,Lunch,Monday,Weekday,No,Jaipur,Credit Card,Mediterranean,370,Hot,4,Mediterranean,225
O008281,U00085,Lunch,Monday,Weekday,Yes,Hyderabad,Cash on Delivery,Pizzas,220,Medium,4.6,Pizzas,195
O008282,U02635,Lunch,Friday,Weekday,Yes,Hyderabad,Cash on Delivery,Portuguese,390,Medium,3.7,Portuguese,335
O008283,U04269,Dinner,Tuesday,Weekday,Yes,Jaipur,UPI,Korean,165,Medium,4.1,Korean,205
O008284,U01711,Dinner,Sunday,Weekend,Yes,Bengaluru,UPI,Waffle,130,Mild,3.4,Beverages,140
O008285,U01999,Breakfast,Saturday,Weekend,Yes,Jaipur,UPI,Asian,255,Medium,4.3,Asian,195
O008286,U04032,Dinner,Tuesday,Weekday,Yes,Pune,Credit Card,Punjabi,165,Hot,4.4,Punjabi,245
O008287,U01713,Dinner,Saturday,Weekend,No,Mumbai,Wallet,Mediterranean,435,Hot,4.6,Mediterranean,585
O008288,U04124,Lunch,Thursday,Weekday,No,Delhi,UPI,Chaat,140,Medium,4.5,Chaat,155
O008289,U00128,Dinner,Friday,Weekday,No,Ahmedabad,Cash on Delivery,Kebabs,115,Medium,5,Kebabs,120
O008290,U03330,Lunch,Monday,Weekday,No,Lucknow,Wallet,Indian,245,Hot,4.9,Indian,225
O008291,U03026,Dinner,Thursday,Weekday,No,Chennai,Cash on Delivery,Nepalese,190,Mild,4.2,Nepalese,165
O008292,U03339,Evening Snack,Thursday,Weekday,Yes,Jaipur,UPI,Continental,225,Medium,3.9,Continental,125
O008293,U00077,Dinner,Tuesday,Weekday,No,Kolkata,Wallet,Japanese,445,Hot,4.6,Japanese,425
O008294,U01673,Dinner,Tuesday,Weekday,Yes,Mumbai,Cash on Delivery,Chinese,230,Mild,4.1,Chinese,340
O008295,U04630,Evening Snack,Saturday,Weekend,Yes,Lucknow,UPI,Snacks,115,Medium,4.4,Snacks,80
O008296,U03741,Breakfast,Sunday,Weekend,No,Bengaluru,Cash on Delivery,Bakery,160,Mild,3.8,Bakery,140
O008297,U00586,Lunch,Saturday,Weekend,Yes,Chennai,UPI,Chinese,185,Medium,4.5,Chinese,150
O008298,U02777,Evening Snack,Monday,Weekday,No,Kolkata,UPI,Mughlai,280,Hot,3.8,Mughlai,205
O008299,U02248,Dinner,Friday,Weekday,No,Ahmedabad,Cash on Delivery,Coastal,65,Hot,4.5,Coastal,85
O008300,U02157,Breakfast,Friday,Weekday,No,Kolkata,Cash on Delivery,Snacks,95,Mild,4.1,Snacks,85
O008301,U01447,Dinner,Wednesday,Weekday,Yes,Kolkata,Credit Card,Snacks,140,Medium,4,Mughlai,170
O008302,U01206,Dinner,Monday,Weekday,Yes,Chennai,Credit Card,Andhra,195,Medium,3.9,Andhra,260
O008303,U00896,Evening Snack,Wednesday,Weekday,No,Chennai,Credit Card,Desserts,165,Mild,4.2,Desserts,115
O008304,U01418,Lunch,Sunday,Weekend,Yes,Ahmedabad,UPI,Cafe,175,Hot,3.9,Cafe,185
O008305,U00085,Dinner,Friday,Weekday,Yes,Hyderabad,Wallet,Pizzas,220,Medium,4.1,Pizzas,295
O008306,U02323,Dinner,Saturday,Weekend,No,Mumbai,Credit Card,Pizzas,200,Medium,4.5,Pizzas,290
O008307,U03337,Lunch,Friday,Weekday,Yes,Kolkata,UPI,Chinese,250,Medium,4.4,Chinese,250
O008308,U04377,Breakfast,Friday,Weekday,Yes,Kolkata,UPI,North Indian,275,Medium,5,North Indian,190
O008309,U01500,Dinner,Sunday,Weekend,No,Lucknow,Credit Card,Korean,245,Medium,5,Korean,350
O008310,U00343,Lunch,Monday,Weekday,No,Mumbai,UPI,French,230,Hot,4.5,French,240
O008311,U00574,Evening Snack,Thursday,Weekday,No,Delhi,UPI,Sushi,470,Hot,4.1,Pizzas,380
O008312,U01714,Evening Snack,Sunday,Weekend,Yes,Delhi,Cash on Delivery,Lebanese,160,Mild,5,Lebanese,115
O008313,U02385,Dinner,Friday,Weekday,No,Hyderabad,Credit Card,Fast Food,175,Medium,4.4,Fast Food,245
O008314,U00157,Evening Snack,Wednesday,Weekday,No,Kolkata,UPI,Mediterranean,330,Medium,3.6,Mediterranean,195
O008315,U02628,Evening Snack,Saturday,Weekend,Yes,Ahmedabad,UPI,Combo,215,Hot,3.3,Fast Food,135
O008316,U02019,Dinner,Monday,Weekday,No,Jaipur,UPI,Punjabi,200,Hot,4,Punjabi,215
O008317,U04984,Dinner,Saturday,Weekend,Yes,Delhi,UPI,Malaysian,225,Mild,3.8,Malaysian,320
O008318,U03395,Dinner,Sunday,Weekend,No,Hyderabad,UPI,Street Food,80,Medium,3.9,Street Food,115
O008319,U01006,Dinner,Friday,Weekday,Yes,Chennai,UPI,North Indian,245,Hot,3.6,North Indian,265
O008320,U01931,Lunch,Saturday,Weekend,Yes,Bengaluru,UPI,Bakery,200,Mild,4,Bakery,185
O008321,U00569,Lunch,Tuesday,Weekday,No,Jaipur,Wallet,Pizzas,215,Mild,3,Ice Cream,145
O008322,U03645,Dinner,Saturday,Weekend,No,Hyderabad,Cash on Delivery,Andhra,165,Hot,4.4,Andhra,235
O008323,U04137,Dinner,Sunday,Weekend,No,Kolkata,Wallet,Andhra,255,Hot,4.2,Andhra,360
O008324,U04497,Dinner,Thursday,Weekday,Yes,Kolkata,UPI,Grill,230,Mild,4.8,Grill,225
O008325,U04671,Lunch,Sunday,Weekend,Yes,Bengaluru,Cash on Delivery,Turkish,170,Medium,5,Turkish,160
O008326,U03129,Dinner,Thursday,Weekday,No,Jaipur,UPI,Ice Cream Cakes,185,Mild,4.3,Ice Cream Cakes,255
O008327,U01080,Dinner,Monday,Weekday,Yes,Lucknow,Cash on Delivery,Mexican,300,Hot,3.8,Mexican,340
O008328,U02422,Evening Snack,Tuesday,Weekday,Yes,Pune,Wallet,Chinese,200,Mild,4.3,Chinese,140
O008329,U03598,Dinner,Sunday,Weekend,No,Ahmedabad,Cash on Delivery,Tex-Mex,150,Medium,5,Tex-Mex,160
O008330,U03616,Breakfast,Saturday,Weekend,Yes,Chennai,Cash on Delivery,North Indian,175,Hot,4.9,North Indian,100
O008331,U04706,Dinner,Sunday,Weekend,No,Chennai,Cash on Delivery,Waffle,180,Mild,4.6,Waffle,165
O008332,U04899,Dinner,Sunday,Weekend,No,Jaipur,UPI,Indian,180,Hot,4.3,Indian,260
O008333,U00107,Lunch,Monday,Weekday,Yes,Kolkata,Wallet,Snacks,150,Medium,4.2,Snacks,95
O008334,U04571,Dinner,Monday,Weekday,Yes,Bengaluru,UPI,Pizzas,170,Medium,3.5,Pizzas,220
O008335,U01932,Breakfast,Wednesday,Weekday,Yes,Pune,Cash on Delivery,Juices,105,Mild,3.3,Juices,80
O008336,U01407,Breakfast,Tuesday,Weekday,No,Kolkata,UPI,Tex-Mex,150,Hot,4.4,Tex-Mex,105
O008337,U04699,Lunch,Sunday,Weekend,No,Jaipur,Cash on Delivery,Street Food,105,Medium,4.1,Street Food,125
O008338,U03757,Dinner,Monday,Weekday,No,Kolkata,UPI,Grill,265,Mild,3.7,Grill,360
O008339,U03430,Lunch,Wednesday,Weekday,No,Lucknow,Credit Card,Salads,250,Hot,4.3,Salads,275
O008340,U00427,Breakfast,Sunday,Weekend,Yes,Kolkata,Cash on Delivery,Mughlai,220,Medium,5,Mughlai,175
O008341,U01336,Lunch,Monday,Weekday,Yes,Chennai,Cash on Delivery,North Indian,175,Hot,4.2,North Indian,170
O008342,U00769,Lunch,Thursday,Weekday,No,Jaipur,UPI,Tandoor,290,Hot,4.5,Tandoor,290
O008343,U04850,Evening Snack,Saturday,Weekend,No,Lucknow,UPI,Indian,205,Medium,4.5,Indian,115
O008344,U00207,Dinner,Friday,Weekday,No,Kolkata,UPI,Chinese,200,Medium,4.2,Chinese,240
O008345,U03286,Dinner,Friday,Weekday,Yes,Chennai,UPI,South Indian,140,Hot,4.1,South Indian,175
O008346,U02583,Dinner,Monday,Weekday,Yes,Mumbai,Credit Card,French,205,Medium,3.6,French,335
O008347,U03545,Dinner,Saturday,Weekend,Yes,Hyderabad,UPI,North Indian,240,Medium,4.2,North Indian,245
O008348,U04023,Dinner,Tuesday,Weekday,Yes,Mumbai,UPI,Waffle,90,Mild,4.3,Waffle,115
O008349,U04013,Lunch,Wednesday,Weekday,Yes,Mumbai,UPI,Chinese,165,Mild,4.5,Chinese,195
O008350,U04444,Dinner,Wednesday,Weekday,Yes,Delhi,UPI,Burmese,395,Medium,3.5,Snacks,450
O008351,U01625,Breakfast,Tuesday,Weekday,No,Hyderabad,Cash on Delivery,Chinese,215,Mild,4.9,Chinese,140
O008352,U01857,Dinner,Monday,Weekday,No,Kolkata,Credit Card,Seafood,330,Mild,3.9,Seafood,395
O008353,U01449,Dinner,Sunday,Weekend,No,Jaipur,UPI,SVANidhi Street Food Vendor,75,Hot,4,SVANidhi Street Food Vendor,120
O008354,U02493,Lunch,Wednesday,Weekday,No,Mumbai,Cash on Delivery,Snacks,80,Hot,4.1,Snacks,85
O008355,U01780,Breakfast,Sunday,Weekend,Yes,Lucknow,UPI,Barbecue,320,Medium,4.3,Barbecue,240
O008356,U01502,Lunch,Sunday,Weekend,No,Pune,Credit Card,Cafe,190,Medium,3.7,Cafe,180
O008357,U04523,Dinner,Monday,Weekday,Yes,Mumbai,Wallet,Arabian,180,Medium,3.3,Arabian,240
O008358,U02145,Lunch,Friday,Weekday,No,Hyderabad,UPI,Middle Eastern,225,Hot,5,Middle Eastern,220
O008359,U02296,Dinner,Tuesday,Weekday,Yes,Chennai,UPI,Desserts,220,Mild,4.7,Desserts,230
O008360,U04247,Evening Snack,Saturday,Weekend,No,Kolkata,Cash on Delivery,Grill,210,Mild,2.9,Naga,140
O008361,U02037,Dinner,Tuesday,Weekday,Yes,Kolkata,Credit Card,Oriental,200,Medium,4.1,Oriental,230
O008362,U04995,Dinner,Wednesday,Weekday,No,Hyderabad,Cash on Delivery,Continental,280,Hot,4.4,Continental,355
O008363,U01127,Lunch,Monday,Weekday,Yes,Kolkata,Wallet,Indian,175,Medium,4.6,Indian,135
O008364,U04563,Evening Snack,Saturday,Weekend,No,Mumbai,Cash on Delivery,Bakery,150,Mild,4.5,Bakery,80
O008365,U00015,Evening Snack,Sunday,Weekend,No,Hyderabad,Wallet,Andhra,185,Hot,4.5,Andhra,110
O008366,U01905,Lunch,Friday,Weekday,No,Hyderabad,UPI,Street Food,100,Medium,4.6,Street Food,115
O008367,U01786,Dinner,Friday,Weekday,Yes,Chennai,UPI,Punjabi,165,Medium,4.4,Punjabi,190
O008368,U01421,Dinner,Saturday,Weekend,No,Bengaluru,Credit Card,Seafood,270,Hot,4.4,Seafood,400
O008369,U04456,Evening Snack,Sunday,Weekend,No,Chennai,UPI,Bakery,220,Mild,5,Bakery,140
O008370,U00861,Evening Snack,Thursday,Weekday,Yes,Bengaluru,UPI,Italian,290,Medium,5,Italian,160
O008371,U00644,Dinner,Sunday,Weekend,No,Delhi,UPI,Bengali,280,Medium,4.6,Bengali,390
O008372,U02909,Dinner,Sunday,Weekend,Yes,Jaipur,UPI,American,235,Medium,4.9,American,290
O008373,U04674,Evening Snack,Thursday,Weekday,Yes,Delhi,Cash on Delivery,Bakery,195,Mild,5,Bakery,120
O008374,U01434,Dinner,Sunday,Weekend,Yes,Delhi,Credit Card,Waffle,115,Mild,4.3,Waffle,155
O008375,U01133,Lunch,Saturday,Weekend,No,Mumbai,Credit Card,Mexican,200,Hot,4.8,Mexican,220
O008376,U03950,Lunch,Wednesday,Weekday,No,Lucknow,Cash on Delivery,Ice Cream Cakes,285,Mild,4.7,Ice Cream Cakes,245
O008377,U01234,Dinner,Sunday,Weekend,No,Delhi,UPI,North Indian,190,Medium,4.6,North Indian,305
O008378,U04908,Lunch,Wednesday,Weekday,No,Ahmedabad,Cash on Delivery,Tibetan,160,Medium,4.5,Tibetan,170
O008379,U00120,Lunch,Monday,Weekday,No,Lucknow,Credit Card,Chinese,210,Medium,4.5,Chinese,200
O008380,U00554,Breakfast,Thursday,Weekday,No,Delhi,UPI,Snacks,120,Mild,4.5,Snacks,110
O008381,U00369,Lunch,Wednesday,Weekday,Yes,Jaipur,Wallet,Waffle,140,Mild,5,Waffle,155
O008382,U01765,Breakfast,Sunday,Weekend,No,Hyderabad,Cash on Delivery,Indian,180,Hot,4.4,Indian,155
O008383,U01434,Dinner,Tuesday,Weekday,Yes,Delhi,Cash on Delivery,Waffle,115,Mild,4.5,Waffle,155
O008384,U04506,Dinner,Saturday,Weekend,Yes,Chennai,Wallet,Fast Food,115,Mild,5,Fast Food,150
O008385,U01450,Dinner,Saturday,Weekend,No,Lucknow,UPI,Biryani,295,Mild,4.6,Biryani,375
O008386,U01975,Dinner,Friday,Weekday,No,Hyderabad,UPI,Mughlai,185,Medium,4.9,Mughlai,235
O008387,U04741,Dinner,Friday,Weekday,No,Bengaluru,Credit Card,Nepalese,255,Medium,4.8,Nepalese,320
